"year","ticker.x","ret_closing_prices.x","bd_best","side_a","side_a_2nd","side_b","side_b_2nd","ticker.y","ret_closing_prices.y"
1991,"RTX",0.133159414715252,21790,"Government of Iraq",NA,"Government of Kuwait","Government of Syria, Government of Oman, Government of Senegal, Government of Portugal, Government of Italy, Government of Netherlands, Government of Egypt, Government of Bahrain, Government of Australia, Government of France, Government of Belgium, Government of United Arab Emirates, Government of Niger, Government of Czechoslovakia, Government of Denmark, Government of Bangladesh, Government of Greece, Government of Qatar, Government of Honduras, Government of United States of America, Government of Canada, Government of Spain, Government of Argentina, Government of Saudi Arabia, Government of Norway, Government of Pakistan, Government of Turkey, Government of Morocco, Government of Sierra Leone, Government of United Kingdom","^GSPC",0.26306703045261
1992,"RTX",-0.11290317714822,0,NA,NA,NA,NA,"^GSPC",0.044642631759749
1993,"RTX",0.288311617646383,0,NA,NA,NA,NA,"^GSPC",0.0705515626329685
1994,"RTX",0.0141129599937428,0,NA,NA,NA,NA,"^GSPC",-0.0153929102914732
1995,"RTX",0.508946178512108,0,NA,NA,NA,NA,"^GSPC",0.341106554770871
1996,"RTX",0.396574453520928,0,NA,NA,NA,NA,"^GSPC",0.202636661703033
1997,"RTX",0.0990566849108014,0,NA,NA,NA,NA,"^GSPC",0.310081817465709
1998,"RTX",0.493562203176375,0,NA,NA,NA,NA,"^GSPC",0.266685891559653
1999,"RTX",0.195402315508036,1404,"Government of Serbia (Yugoslavia)",NA,"UCK","Government of Germany, Government of Portugal, Government of Italy, Government of Netherlands, Government of France, Government of Belgium, Government of Denmark, Government of Greece, Government of United States of America, Government of Canada, Government of Iceland, Government of Luxembourg, Government of Hungary, Government of Spain, Government of Poland, Government of Norway, Government of Czech Republic, Government of Turkey, Government of United Kingdom","^GSPC",0.195260466588784
2000,"RTX",0.209615340319414,0,NA,NA,NA,NA,"^GSPC",-0.101391846658584
2001,"RTX",-0.177996755247205,2980,"Government of Afghanistan",NA,"Government of United States of America, Government of United Kingdom",NA,"^GSPC",-0.130426931727426
2002,"RTX",-0.0416215739162054,878,"Government of United States of America","Government of Germany, Government of Japan, Government of Afghanistan, Government of Jordan, Government of Italy, Government of Netherlands, Government of France, Government of Australia, Government of Romania, Government of New Zealand, Government of Denmark, Government of Greece, Government of Canada, Government of Lithuania, Government of Spain, Government of Poland, Government of Norway, Government of Pakistan, Government of Turkey, Government of United Kingdom","al-Qaida",NA,"^GSPC",-0.233659639571036
2003,"RTX",0.530029059053861,8652,"Government of Afghanistan","Government of Denmark, Government of France, Government of Australia, Government of Germany, Government of Poland, Government of New Zealand, Government of Romania, Government of Norway, Government of Italy, Government of Netherlands, Government of United States of America, Government of United Kingdom","Taleban, Hizb-i Islami-yi Afghanistan",NA,"^GSPC",0.263803999328198
2004,"RTX",0.0905350023233717,5183,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Dominican Republic, Government of Slovakia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Tonga, Government of Nicaragua, Government of Denmark, Government of South Korea, Government of Honduras, Government of Philippines, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Spain, Government of Poland, Government of Ukraine, Government of Estonia, Government of Norway, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, al-Mahdi Army, IS",NA,"^GSPC",0.0899345241094676
2005,"RTX",0.0819544349458923,4344,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Slovakia, Government of Portugal, Government of El Salvador, Government of Italy, Government of Netherlands, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Denmark, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Ukraine, Government of Poland, Government of Estonia, Government of Norway, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, IS, RJF",NA,"^GSPC",0.0300102265812749
2006,"RTX",0.118225784925735,8903,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Slovakia, Government of El Salvador, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Denmark, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Poland, Government of Estonia, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, IS, RJF",NA,"^GSPC",0.136194317382607
2007,"RTX",0.224248212680263,9246,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of Slovakia, Government of El Salvador, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Tonga, Government of Denmark, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Poland, Government of Estonia, Government of Czech Republic, Government of Latvia, Government of United Kingdom","Ansar al-Islam, al-Mahdi Army, IS, RJF",NA,"^GSPC",0.0352957306634796
2008,"RTX",-0.299712563231931,8058,"Government of Iraq","Government of Mongolia, Government of Azerbaijan, Government of El Salvador, Government of Australia, Government of Romania, Government of Kazakhstan, Government of Georgia, Government of Moldova, Government of Tonga, Government of Armenia, Government of South Korea, Government of Bosnia-Herzegovina, Government of Albania, Government of Bulgaria, Government of United States of America, Government of Lithuania, Government of North Macedonia, Government of Ukraine, Government of Poland, Government of Estonia, Government of Czech Republic, Government of Latvia, Government of United Kingdom","al-Mahdi Army, IS",NA,"^GSPC",-0.384857930609067
2009,"RTX",0.294962679034951,8013,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",0.234541904883407
2010,"RTX",0.13413054863395,8531,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",0.127827138537602
2011,"RTX",-0.0715193286336271,9630,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",-3.18366639369128e-05
2012,"RTX",0.122041333014429,10286,"Government of Yemen (North Yemen)","Government of United States of America","AQAP",NA,"^GSPC",0.13405690926621
2013,"RTX",0.387635671709018,9504,"Government of Mali","Government of Germany, Government of Ghana, Government of Senegal, Government of Guinea-Bissau, Government of Jordan, Government of Italy, Government of Egypt, Government of Benin, Government of Ivory Coast, Government of France, Government of Finland, Government of Belgium, Government of Cambodia (Kampuchea), Government of Burundi, Government of Togo, Government of Niger, Government of China, Government of Bangladesh, Government of Mauritania, Government of Nepal, Government of Nigeria, Government of Rwanda, Government of Liberia, Government of Chad, Government of United States of America, Government of Guinea, Government of Burkina Faso, Government of Sweden, Government of Tajikistan, Government of Estonia, Government of Norway, Government of Yemen (North Yemen), Government of Sierra Leone, Government of United Kingdom","AQIM, Signed-in-Blood Battalion, Ansar Dine, MUJAO",NA,"^GSPC",0.296012495733244
